id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4107803513,412810088000,4128111200102820022000001,경기도,고양시 덕양구,동산동,고양대로,1814,13,,,0,,,1.0,0.0,1814-13,41281,2192001,112,4128111200102820022,126.88080885658749,37.64160331315037,,,,,,,,,,False,,1.0,125.37,37.3,0.2975,0.9374,False,CHG_00009,-15.85,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.30 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-15.8(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.9374,1.0,0.7642,HIGH,-0.4940473100455014,0.089,COLD_90
lt_c_spbd.4107771709,412810078054,4128111200102260000000001,경기도,고양시 덕양구,동산동,고양대로,1846,1,,,0,,,1.0,0.0,1846-1,41281,2192001,112,4128111200102260000,126.88440747866606,37.641342287060525,,,,,,,,,,False,,1.0,196.51,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.23,LOW,-0.11909513330871213,0.831,NOT_SIG
lt_c_spbd.4107782769,412810016522,4128111200101590021008330,경기도,고양시 덕양구,동산동,화랑로546번길,18,0,,,0,,,1.0,0.0,18,41281,4376362,112,4128111200101590021,126.88878862324444,37.6424721999126,,단독주택,103.52,103.52,1.0,0.0,20050608,20050701,20051122,True,pnu,0.6,65.23,65.23,1.0,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=2005-11-22로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,0.7249495735515733,0.017,HOT_95
lt_c_spbd.4107775971,412810098235,4128111200101590002000001,경기도,고양시 덕양구,동산동,화랑로,542,0,,,0,,,2.0,0.0,542,41281,3192097,112,4128111200101590002,126.88790991553809,37.64250425925324,,제2종근린생활시설,197.97,197.97,1.0,0.0,20180621,20180718,20181109,True,pnu,0.6,191.56,191.56,1.0,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=2018-11-09로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,0.5924241891962322,0.075,HOT_90
lt_c_spbd.4107782778,412810016519,4128111200101590020008591,경기도,고양시 덕양구,동산동,화랑로546번길,22,0,,,0,,,1.0,0.0,22,41281,4376362,112,4128111200101590020,126.88903706623333,37.64256821989747,,단독주택,45.85,45.85,1.0,0.0, , ,19851119,True,pnu,0.6,79.78,79.78,1.0,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1985-11-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,0.8660417773955988,0.003,HOT_99
lt_c_spbd.4107782784,412810016518,4128111200101590019008577,경기도,고양시 덕양구,동산동,화랑로546번길,26,0,,,0,,,1.0,0.0,26,41281,4376362,112,4128111200101590019,126.88899218969007,37.642631176107955,,단독주택,77.2,154.4,1.0,1.0,19950508,19950520,19950915,True,pnu,0.6,88.34,6.37,0.0721,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1995-09-15로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.5982,MEDIUM,0.7249969040459856,0.003,HOT_99
lt_c_spbd.4107782768,412810016507,4128111200101590013008598,경기도,고양시 덕양구,동산동,화랑로546번길,17,0,,,0,,,1.0,0.0,17,41281,4376362,112,4128111200101590013,126.88856575490672,37.64266332658085,,제2종근린생활시설,99.6,142.35,1.0,1.0,19940511, ,19941018,True,pnu,0.6,126.54,8.37,0.0662,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1994-10-18로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.5964,MEDIUM,0.5924241891962322,0.015,HOT_95
lt_c_spbd.4107782770,412810016508,4128111200101590015001357,경기도,고양시 덕양구,동산동,화랑로546번길,19,0,,,0,,,1.0,0.0,19,41281,4376362,112,4128111200101590015,126.88872548429494,37.642658854492964,,단독주택,105.52,93.69,1.0,0.0,20040227,20040315,20041201,True,pnu,0.6,97.33,0.61,0.0062,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=2004-12-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.5784,MEDIUM,0.5924241891962322,0.011,HOT_95
lt_c_spbd.4107782777,412810016521,4128111200101590020028630,경기도,고양시 덕양구,동산동,화랑로546번길,22,0,,,0,,,1.0,0.0,22,41281,4376362,112,4128111200101590020,126.88909949186748,37.6424929668882,,단독주택,45.85,45.85,1.0,0.0, , ,19851119,True,pnu,0.6,24.27,24.27,0.9999,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1985-11-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,0.9039061729256966,0.003,HOT_99
lt_c_spbd.4107792304,412810094629,4128111200100560147000001,경기도,고양시 덕양구,동산동,고양대로1978번길,24,47,,,0,,,4.0,0.0,24-47,41281,4376028,112,4128111200100560147,126.8976051830077,37.64379334237255,,공동주택,149.38,396.83,4.0,0.0,20150831,20160130,20170727,True,pnu,0.6,161.21,159.38,0.9886,0.6839,False,CHG_00004,-99.04,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-07-27로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6839,1.0,0.7901,HIGH,-0.7949272630265384,0.011,COLD_95
lt_c_spbd.4107792302,412810094630,4128111200100560146000001,경기도,고양시 덕양구,동산동,고양대로1978번길,24,45,,,0,,,4.0,0.0,24-45,41281,4376028,112,4128111200100560146,126.89774167552685,37.64379724147294,,공동주택,146.4,397.47,4.0,0.0,20150831,20160130,20170727,True,pnu,0.6,160.53,160.53,1.0,0.6839,False,CHG_00004,-99.04,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-07-27로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6839,1.0,0.7936,HIGH,-0.7949272630265384,0.011,COLD_95
lt_c_spbd.4107782856,412810016593,4128111200100630022000927,경기도,고양시 덕양구,동산동,고양대로1940번길,43,0,,,0,,,1.0,0.0,43,41281,4376026,112,4128111200100630022,126.894342287381,37.64358872971576,,단독주택,99.16,99.16,1.0,0.0,20070201,20070207,20070702,True,pnu,0.6,128.27,121.4,0.9465,0.7385,False,CHG_00005,166.71,EXPANSION_OR_RECONSTRUCTION,사용승인일=2007-07-02로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7385,1.0,0.7994,HIGH,-0.27400784152122293,0.289,NOT_SIG
lt_c_spbd.4107792231,412810127735,4128111200100630021026389,경기도,고양시 덕양구,동산동,고양대로1940번길,39,6,,,0,,,2.0,0.0,39-6,41281,4376026,112,4128111200100630021,126.8946468050508,37.64364392801309,,단독주택,77.4,127.44,2.0,0.0,20221129,20230407,20240129,True,pnu,0.1,79.97,79.97,1.0,0.7385,False,CHG_00005,166.71,NEW_BUILDING,사용승인일=2024-01-29이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.7385,1.0,0.7154,HIGH,-0.14489025276359022,0.597,NOT_SIG
lt_c_spbd.4107792230,412810127715,4128111200100630064000002,경기도,고양시 덕양구,동산동,고양대로1940번길,39,4,,,0,,,2.0,0.0,39-4,41281,4376026,112,4128111200100630064,126.8945285474631,37.64366284094267,,단독주택,77.4,127.44,2.0,0.0,20221129,20230407,20240129,True,pnu,0.1,79.97,79.97,1.0,0.7385,False,CHG_00005,166.71,NEW_BUILDING,사용승인일=2024-01-29이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.7385,1.0,0.7154,HIGH,-0.27400784152122293,0.345,NOT_SIG
lt_c_spbd.4107792232,412810026307,4128111200100630026003841,경기도,고양시 덕양구,동산동,고양대로1940번길,39,8,,,0,,,1.0,0.0,39-8,41281,4376026,112,4128111200100630026,126.8949164722622,37.643682454292424,,단독주택,115.15,161.18,2.0,0.0, , ,20010119,True,pnu,0.6,166.56,101.24,0.6079,0.7385,False,CHG_00005,166.71,EXPANSION_OR_RECONSTRUCTION,사용승인일=2001-01-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7385,1.0,0.6978,MEDIUM,-0.14489025276359022,0.611,NOT_SIG
lt_c_spbd.4107792227,412810127695,4128111200100630065000002,경기도,고양시 덕양구,동산동,고양대로1940번길,39,2,,,0,,,1.0,0.0,39-2,41281,4376026,112,4128111200100630065,126.89436910377265,37.64369453246315,,단독주택,75.18,121.97,2.0,0.0,20221129,20230407,20240129,True,pnu,0.1,73.17,73.17,0.9999,0.7385,False,CHG_00005,166.71,NEW_BUILDING,사용승인일=2024-01-29이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.7385,1.0,0.7154,HIGH,-0.27400784152122293,0.345,NOT_SIG
lt_c_spbd.4107792228,412810026304,4128111200100630020018751,경기도,고양시 덕양구,동산동,고양대로1940번길,39,3,,,0,,,1.0,0.0,39-3,41281,4376026,112,4128111200100630020,126.89458708007788,37.643812056463915,,단독주택,42.52,42.52,1.0,0.0,19841207, , ,True,pnu,0.6,61.84,61.84,1.0,0.7385,False,CHG_00005,166.71,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.7385,1.0,0.8154,HIGH,-0.14489025276359022,0.481,NOT_SIG
lt_c_spbd.4107792229,412810026303,4128111200100630020003835,경기도,고양시 덕양구,동산동,고양대로1940번길,39,3,,,0,,,1.0,0.0,39-3,41281,4376026,112,4128111200100630020,126.89444106654733,37.64383264300292,,단독주택,42.52,42.52,1.0,0.0,19841207, , ,True,pnu,0.6,57.21,57.21,1.0,0.7385,False,CHG_00005,166.71,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.7385,1.0,0.8154,HIGH,-0.05259578865897734,0.703,NOT_SIG
lt_c_spbd.4107790269,412810091146,4128111200100560011003588,경기도,고양시 덕양구,동산동,고양대로1978번길,24,53,,,0,,,4.0,0.0,24-53,41281,4376028,112,4128111200100560125,126.89746694288901,37.6438372325626,,공동주택,167.58,364.94,4.0,0.0,20150617,20150701,20151228,True,pnu,0.6,102.6,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.7681382031889946,0.081,COLD_90
lt_c_spbd.4107792301,412810094631,4128111200100560065000001,경기도,고양시 덕양구,동산동,고양대로1978번길,24,44,압구정 아트빌,,0,,,4.0,0.0,24-44,41281,4376028,112,4128111200100560065,126.89785444055578,37.643937182118975,,공동주택,139.8,321.46,4.0,0.0,20150831,20160130,20170727,True,pnu,0.6,155.03,105.49,0.6805,0.6839,False,CHG_00004,-99.04,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-07-27로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6839,1.0,0.6977,MEDIUM,-0.7949272630265384,0.015,COLD_95
lt_c_spbd.4107792300,412810094632,4128111200100560009000001,경기도,고양시 덕양구,동산동,고양대로1978번길,24,43,,,0,,,3.0,0.0,24-43,41281,4376028,112,4128111200100560009,126.89770687198917,37.64396602842581,,공동주택,60.06,180.18,3.0,0.0,20150901,20160130,20170727,True,pnu,0.6,69.33,38.05,0.5488,0.6839,False,CHG_00004,-99.04,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-07-27로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6839,1.0,0.6582,MEDIUM,-0.7949272630265384,0.019,COLD_95
lt_c_spbd.4107792296,412810095399,4128111200100560019033948,경기도,고양시 덕양구,동산동,고양대로1978번길,24,39,,,0,,,4.0,0.0,24-39,41281,4376028,112,4128111200100560018,126.89792799274275,37.64404290466561,,단독주택,64.48,182.99,4.0,0.0,20170426,20170516,20171215,True,pnu,0.6,57.39,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.7949272630265384,0.067,COLD_90
lt_c_spbd.4107792306,412810091147,4128111200100560011003589,경기도,고양시 덕양구,동산동,고양대로1978번길,24,49,,,0,,,4.0,0.0,24-49,41281,4376028,112,4128111200100560126,126.89750616747912,37.644053887098586,,단독주택,92.48,220.72,4.0,0.0,20150616,20150701,20151228,True,pnu,0.6,105.63,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.7949272630265384,0.067,COLD_90
lt_c_spbd.4107792298,412810095299,4128111200100560019033947,경기도,고양시 덕양구,동산동,고양대로1978번길,24,41,,,0,,,4.0,0.0,24-41,41281,4376028,112,4128111200100560019,126.89781968302324,37.64407640757527,,단독주택,162.39,405.58,4.0,0.0,20170331,20170410,20171121,True,pnu,0.6,185.24,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.7949272630265384,0.067,COLD_90
lt_c_spbd.4107803470,412810092927,4128111300105680005000001,경기도,고양시 덕양구,용두동,서오릉로,577,123,,,0,,,1.0,0.0,577-123,41281,3000007,113,4128111300105680005,126.8772312576842,37.6309778932942,,,,,,,,,,False,,1.0,789.28,230.06,0.2915,0.8979,False,CHG_00028,6.71,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.29 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.8979,1.0,0.7466,HIGH,-0.05557760980697276,0.757,NOT_SIG
lt_c_spbd.4107798854,412810112536,4128111300105700011000001,경기도,고양시 덕양구,용두동,서오릉로,540,82,,,0,,,1.0,0.0,540-82,41281,3000007,113,4128111300105700011,126.87763152748906,37.63285331920499,,,,,,,,,,False,,1.0,224.38,224.38,1.0,0.9183,False,CHG_00025,-203.23,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-203.2(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.9183,1.0,0.9673,HIGH,0.18187948066115095,0.897,NOT_SIG
lt_c_spbd.4107803397,412810079613,4128111300105760002000001,경기도,고양시 덕양구,용두동,고양대로,1834,198,,,0,,,1.0,0.0,1834-198,41281,2192001,113,4128111300105760002,126.87690310888894,37.634350816131246,,,,,,,,,,False,,1.0,50.03,43.71,0.8737,0.665,False,CHG_00022,-132.57,NEW_BUILDING,"change_ratio=0.87 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-132.6(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.665,1.0,0.8281,HIGH,-0.010850292587045382,0.775,NOT_SIG
lt_c_spbd.4107782860,412810114287,4128111200100630023000927,경기도,고양시 덕양구,동산동,고양대로1940번길,47,0,,1동,0,,,2.0,0.0,47,41281,4376026,112,4128111200100630023,126.89424036302499,37.643484856075474,,단독주택,70.66,113.83,2.0,0.0,20210624,20210725,20220804,True,pnu,0.1,58.3,1.86,0.0319,0.7385,False,CHG_00005,166.71,NEW_BUILDING,사용승인일=2022-08-04이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.7385,1.0,0.425,MEDIUM,-0.27400784152122293,0.577,NOT_SIG
lt_c_spbd.4107782701,412810119917,4128111200101820000000001,경기도,고양시 덕양구,동산동,고양대로1912번길,7,0,,,0,,,3.0,1.0,7,41281,4376024,112,4128111200101820000,126.89219554846181,37.643799926720405,,제1종근린생활시설,878.42,2560.96,3.0,1.0,20210608,20220720,20230718,True,pnu,0.1,806.7,223.06,0.2765,0.6104,False,CHG_00003,383.3,NEW_BUILDING,사용승인일=2023-07-18이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.6104,1.0,0.4471,MEDIUM,-0.33407023893083965,0.445,NOT_SIG
lt_c_spbd.4107782702,412810119917,4128111200101820000000001,경기도,고양시 덕양구,동산동,고양대로1912번길,7,0,,,0,,,3.0,1.0,7,41281,4376024,112,4128111200101820000,126.89206693892424,37.643999122827914,,제1종근린생활시설,878.42,2560.96,3.0,1.0,20210608,20220720,20230718,True,pnu,0.1,0.01,0.01,0.5841,0.6104,False,CHG_00003,383.3,NEW_BUILDING,사용승인일=2023-07-18이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.6104,1.0,0.5394,MEDIUM,-0.33407023893083965,0.365,NOT_SIG
lt_c_spbd.4107771724,412810132415,4128111200101820003000001,경기도,고양시 덕양구,동산동,고양대로,1912,0,,,0,,,1.0,0.0,1912,41281,2192001,112,4128111200101820003,126.8919453406292,37.64405234228371,,제2종근린생활시설,98.98,98.98,1.0,0.0,20230525,20240531,20241122,True,pnu,0.6,99.75,99.73,0.9998,0.6104,False,CHG_00003,383.3,EXPANSION_OR_RECONSTRUCTION,사용승인일=2024-11-22로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6104,1.0,0.7641,HIGH,-0.33407023893083965,0.219,NOT_SIG
lt_c_spbd.4107771725,412810095352,4128111200101780000026400,경기도,고양시 덕양구,동산동,고양대로,1914,0,,,0,,,3.0,0.0,1914,41281,2192001,112,4128111200101780000,126.89211761603494,37.64415542693739,,제1종근린생활시설,313.45,855.78,3.0,0.0,20170111,20170424,20171026,True,pnu,0.6,289.18,129.67,0.4484,0.6104,False,CHG_00003,383.3,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-10-26로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6104,1.0,0.5987,MEDIUM,-0.33407023893083965,0.321,NOT_SIG
lt_c_spbd.4107797222,412810092381,4128111200100770019000001,경기도,고양시 덕양구,동산동,고양대로,1972,8,,,0,,,2.0,0.0,1972-8,41281,2192001,112,4128111200100770019,126.89771324966057,37.64579962969215,,제2종근린생활시설,857.51,1661.55,2.0,0.0,20160310,20160516,20160704,True,pnu,0.6,829.66,169.87,0.2047,0.8995,False,CHG_00001,-174.05,EXPANSION_OR_RECONSTRUCTION,사용승인일=2016-07-04로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8995,1.0,0.6412,MEDIUM,-0.7984297196130725,0.019,COLD_95
lt_c_spbd.4107771743,412810000980,4128111200100780006000017,경기도,고양시 덕양구,동산동,고양대로,1962,0,,,0,,,1.0,0.0,1962,41281,2192001,112,4128111200100780006,126.897148088944,37.64588569336054,,제1종근린생활시설,298.86,594.72,2.0,0.0,20090915,20091028,20100423,True,pnu,0.6,268.37,147.68,0.5503,0.8995,False,CHG_00001,-174.05,EXPANSION_OR_RECONSTRUCTION,사용승인일=2010-04-23로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8995,1.0,0.7449,HIGH,-0.7984297196130725,0.009,COLD_99
lt_c_spbd.4107771744,412810093103,4128111200100770001026391,경기도,고양시 덕양구,동산동,고양대로,1970,0,,,0,,,3.0,0.0,1970,41281,2192001,112,4128111200100770001,126.89763921487699,37.64614956015126,,제1종근린생활시설,1033.39,3836.83,3.0,1.0,20160310,20160525,20161123,True,pnu,0.6,768.18,644.25,0.8387,0.8995,False,CHG_00001,-174.05,EXPANSION_OR_RECONSTRUCTION,사용승인일=2016-11-23로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8995,1.0,0.8314,HIGH,-0.7984297196130725,0.007,COLD_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6101.88,0.0,0.6311,,CHG_00002,-522.58,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00002,0.5622,2022-05-17,2024-05-31,ensemble,2494.01,1971.43,0.6311,0.3,0.4824,MEDIUM,0.4058947107160897,0.067,HOT_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.5416,,CHG_00006,-563.37,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00006,0.5255,2022-05-17,2024-05-31,ensemble,2323.93,1760.56,0.5416,0.3,0.4466,MEDIUM,-0.6558702704422552,0.079,COLD_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2400.74,0.0,0.6051,,CHG_00007,-129.36,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00007,0.5477,2022-05-17,2024-05-31,ensemble,1972.46,1843.1,0.6051,0.3,0.472,MEDIUM,-0.40345674373974333,0.293,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.7052,,CHG_00010,74.33,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.63 >= 0.6 이지만 brightness_delta=+74.3(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00010,0.6264,2022-05-17,2024-05-31,ensemble,2219.26,2293.59,0.7052,0.3,0.5121,MEDIUM,-0.26326381928955767,0.519,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1200.37,0.0,0.569,,CHG_00011,-255.56,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00011,0.5247,2022-05-17,2024-05-31,ensemble,2142.06,1886.5,0.569,0.3,0.4576,MEDIUM,-0.40345674373974333,0.297,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3501.08,0.0,0.6775,,CHG_00012,-398.31,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00012,0.5896,2022-05-17,2024-05-31,ensemble,2251.96,1853.65,0.6775,0.3,0.501,MEDIUM,-0.05619290623433768,0.981,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5001.54,0.0,0.843,,CHG_00013,389.27,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.64 >= 0.6 이지만 brightness_delta=+389.3(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00013,0.6428,2022-05-17,2024-05-31,ensemble,2259.73,2649.01,0.843,0.3,0.5672,MEDIUM,0.7975545519805355,0.003,HOT_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3000.92,0.0,0.8548,,CHG_00015,132.34,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.66 >= 0.6 이지만 brightness_delta=+132.3(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00015,0.6575,2022-05-17,2024-05-31,ensemble,1964.59,2096.93,0.8548,0.3,0.5719,MEDIUM,0.0008403395328716933,0.921,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3801.17,0.0,0.7275,,CHG_00017,-193.99,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00017,0.5978,2022-05-17,2024-05-31,ensemble,2404.64,2210.65,0.7275,0.3,0.521,MEDIUM,-0.04095248703347334,0.965,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.46,0.0,0.5759,,CHG_00019,368.36,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00019,0.5304,2022-05-17,2024-05-31,ensemble,2700.93,3069.29,0.5759,0.3,0.4604,MEDIUM,-0.3101210087580529,0.455,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6325,,CHG_00020,-339.89,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00020,0.5574,2022-05-17,2024-05-31,ensemble,2491.33,2151.44,0.6325,0.3,0.483,MEDIUM,-0.4681101991073849,0.211,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6212,,CHG_00024,493.85,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00024,0.5812,2022-05-17,2024-05-31,ensemble,2134.37,2628.22,0.6212,0.3,0.4785,MEDIUM,0.04641960565222666,0.691,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1700.52,0.0,0.6608,,CHG_00026,117.82,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00026,0.5683,2022-05-17,2024-05-31,ensemble,2352.78,2470.61,0.6608,0.3,0.4943,MEDIUM,-0.06253519248562847,0.985,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6089,,CHG_00031,428.44,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00031,0.563,2022-05-17,2024-05-31,ensemble,1771.59,2200.04,0.6089,0.3,0.4736,MEDIUM,0.07335065697300884,0.615,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.46,0.0,0.6341,,CHG_00032,-56.09,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00032,0.56,2022-05-17,2024-05-31,ensemble,1972.38,1916.29,0.6341,0.3,0.4836,MEDIUM,0.4455576650338665,0.043,HOT_95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10003.07,0.0,0.8672,,CHG_00034,-311.11,DEMOLITION,"건물과 미교차 + mean_change_score=0.65 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00034,0.6522,2022-05-17,2024-05-31,ensemble,2074.04,1762.93,0.8672,1.0,0.6469,MEDIUM,-0.20604125154469796,0.505,NOT_SIG
