id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,change_type,classification_note,change_id,mean_change_score,t1_date,t2_date,method,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4107798725,412810092657,4128111300103610034023280,경기도,고양시 덕양구,용두동,용두로121번길,154,35,,,0,,,1.0,0.0,154-35,41281,4376162,113,4128111300103610034,126.89178528749312,37.62707836428513,,,,,,,,,,False,,1.0,81.42,81.42,0.9999,0.8008,False,CHG_00031,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8008,1.0,0.9203,HIGH,0.14638726743964695,0.851,NOT_SIG
lt_c_spbd.4107775841,412810006019,4128111300103610016016877,경기도,고양시 덕양구,용두동,서오릉로,443,0,천리포수목원,,0,,,1.0,0.0,443,41281,3000007,113,4128111300103610016,126.89141313881441,37.62744553967451,,,,,,,,,,False,,1.0,309.65,301.36,0.9732,0.8008,False,CHG_00031,NEW_BUILDING,"change_ratio=0.97 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8008,1.0,0.9123,HIGH,0.14638726743964695,0.845,NOT_SIG
lt_c_spbd.4107775819,412810006018,4128111300103610015016876,경기도,고양시 덕양구,용두동,서오릉로,441,0,,,0,,,1.0,0.0,441,41281,3000007,113,4128111300103610015,126.8916209975616,37.62744654618764,,,,,,,,,,False,,1.0,218.52,200.48,0.9174,0.8008,False,CHG_00031,NEW_BUILDING,"change_ratio=0.92 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8008,1.0,0.8955,HIGH,0.14638726743964695,0.819,NOT_SIG
lt_c_spbd.4107803477,412810086076,4128111300108300000000001,경기도,고양시 덕양구,용두동,해포길,481,20,,,0,,,1.0,0.0,481-20,41281,4376293,113,4128111300108300000,126.8744627365527,37.61888783134539,,,,,,,,,,False,,1.0,231.43,231.43,1.0,0.6621,False,CHG_00062,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.6621,1.0,0.8648,HIGH,-0.09474676733822572,0.597,NOT_SIG
lt_c_spbd.4107803328,412810095796,4128111300108280006000001,경기도,고양시 덕양구,용두동,화랑로,261,19,,,0,,,1.0,0.0,261-19,41281,3192097,113,4128111300108280006,126.8747753773174,37.620073888819775,,제1종근린생활시설,66.0,66.0,1.0,0.0,20170301,20170417,20171228,True,pnu,0.6,71.0,71.0,0.9999,0.952,False,CHG_00055,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-12-28로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,0.952,1.0,0.9008,HIGH,-0.09474676733822572,0.561,NOT_SIG
lt_c_spbd.4107803330,412810079020,4128111300108330001000001,경기도,고양시 덕양구,용두동,화랑로,261,23,,,0,,,1.0,0.0,261-23,41281,3192097,113,4128111300108330001,126.87445795656524,37.62019268247779,,제2종근린생활시설,99.38,99.38,1.0,0.0,20110603,20110617,20130104,True,pnu,0.6,101.22,101.22,1.0,0.952,False,CHG_00055,EXPANSION_OR_RECONSTRUCTION,사용승인일=2013-01-04로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,0.952,1.0,0.9008,HIGH,0.08999792982288052,0.991,NOT_SIG
lt_c_spbd.4107803327,412810095795,4128111300108280003000001,경기도,고양시 덕양구,용두동,화랑로,261,17,,,0,,,1.0,0.0,261-17,41281,3192097,113,4128111300108280003,126.87500674506151,37.620268803648145,,제1종근린생활시설,84.0,84.0,1.0,0.0,20170406,20170417,20171228,True,pnu,0.6,90.83,19.82,0.2182,0.952,False,CHG_00055,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-12-28로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,0.952,1.0,0.6663,MEDIUM,0.2646047290945531,0.349,NOT_SIG
lt_c_spbd.4107803329,412810083336,4128111300108270009000001,경기도,고양시 덕양구,용두동,화랑로,261,21,,,0,,,1.0,0.0,261-21,41281,3192097,113,4128111300108270009,126.87461763691329,37.62043620330931,,제2종근린생활시설,42.0,42.0,1.0,0.0,20110603,20110617,20130104,True,pnu,0.6,82.57,82.57,1.0,0.952,False,CHG_00055,EXPANSION_OR_RECONSTRUCTION,사용승인일=2013-01-04로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,0.952,1.0,0.9008,HIGH,0.2646047290945531,0.551,NOT_SIG
lt_c_spbd.4107803441,412810079569,4128111300107670000000001,경기도,고양시 덕양구,용두동,화랑로,279,13,,,0,,,1.0,0.0,279-13,41281,3192097,113,4128111300107670000,126.87773320937906,37.62148461647142,,,,,,,,,,False,,1.0,95.11,66.25,0.6966,0.9695,False,CHG_00046,NEW_BUILDING,"change_ratio=0.70 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9695,1.0,0.8968,HIGH,0.1817176240328687,0.729,NOT_SIG
lt_c_spbd.4107803450,412810081572,4128111300108230003000001,경기도,고양시 덕양구,용두동,화랑로,309,90,,,0,,,1.0,0.0,309-90,41281,3192097,113,4128111300108230003,126.8758542399533,37.622712618711844,,,,,,,,,,False,,1.0,128.53,128.53,1.0,0.8514,False,CHG_00044,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8514,1.0,0.9406,HIGH,0.3912196769840534,0.313,NOT_SIG
lt_c_spbd.4107803449,412810079548,4128111300107040000000001,경기도,고양시 덕양구,용두동,화랑로,309,66,,,0,,,1.0,0.0,309-66,41281,3192097,113,4128111300107040000,126.87680484566297,37.624580801295934,,,,,,,,,,False,,1.0,103.37,61.81,0.598,0.8223,False,CHG_00037,NEW_BUILDING,"change_ratio=0.60 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8223,1.0,0.8083,HIGH,-0.12946797985225447,0.567,NOT_SIG
lt_c_spbd.4107798742,412810084305,4128111300103690000000001,경기도,고양시 덕양구,용두동,화랑로,378,80,,,0,,,1.0,0.0,378-80,41281,3192097,113,4128111300103690000,126.88575113799831,37.627270406624866,,,,,,,,,,False,,1.0,1202.49,0.79,0.0007,0.5937,False,CHG_00030,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.00 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.5937,1.0,0.5377,MEDIUM,-0.41393826483560675,0.267,NOT_SIG
lt_c_spbd.4107776001,412810077751,4128111300107200001000001,경기도,고양시 덕양구,용두동,화랑로,351,0,,,0,,,1.0,0.0,351,41281,3192097,113,4128111300107200001,126.8810857714353,37.62695948177688,,,,,,,,,,False,,1.0,279.57,9.84,0.0352,0.9831,False,CHG_00033,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.04 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9831,1.0,0.7038,HIGH,-0.21957779328151747,0.495,NOT_SIG
lt_c_spbd.4107776004,412810077752,4128111300107200001000002,경기도,고양시 덕양구,용두동,화랑로,351,0,,,0,,,1.0,0.0,351,41281,3192097,113,4128111300107200001,126.88092201824908,37.62703035820246,,,,,,,,,,False,,1.0,71.8,36.82,0.5129,0.9831,False,CHG_00033,NEW_BUILDING,"change_ratio=0.51 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9831,1.0,0.8471,HIGH,-0.21957779328151747,0.385,NOT_SIG
lt_c_spbd.4107776002,412810077754,4128111300107200001000004,경기도,고양시 덕양구,용두동,화랑로,351,0,,,0,,,1.0,0.0,351,41281,3192097,113,4128111300107200001,126.88072503180052,37.627041440186794,,,,,,,,,,False,,1.0,29.74,29.74,1.0,0.9831,False,CHG_00033,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9831,1.0,0.9932,HIGH,-0.21957779328151747,0.281,NOT_SIG
lt_c_spbd.4107776003,412810077753,4128111300107200001000003,경기도,고양시 덕양구,용두동,화랑로,351,0,,,0,,,1.0,0.0,351,41281,3192097,113,4128111300107200001,126.8807571952164,37.627090786646846,,,,,,,,,,False,,1.0,109.97,108.05,0.9825,0.9831,False,CHG_00033,NEW_BUILDING,"change_ratio=0.98 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9831,1.0,0.988,HIGH,-0.21957779328151747,0.281,NOT_SIG
lt_c_spbd.4107803151,412810094433,4128111300104430003000001,경기도,고양시 덕양구,용두동,서오릉로,506,19,,,0,,,1.0,0.0,506-19,41281,3000007,113,4128111300104430003,126.88481517227535,37.631129047171086,,,,,,,,,,False,,1.0,42.61,42.61,1.0,0.9401,False,CHG_00021,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9401,1.0,0.976,HIGH,-0.04910447169008645,0.609,NOT_SIG
lt_c_spbd.4107803152,412810078230,4128111300104430001000003,경기도,고양시 덕양구,용두동,서오릉로,506,21,,,0,,,1.0,0.0,506-21,41281,3000007,113,4128111300104430001,126.885074044081,37.63132879973328,,,,,,,,,,False,,1.0,1527.08,1382.46,0.9053,0.9401,False,CHG_00021,NEW_BUILDING,"change_ratio=0.91 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9401,1.0,0.9476,HIGH,-0.04910447169008645,0.633,NOT_SIG
lt_c_spbd.4107803153,412810078228,4128111300104430001000001,경기도,고양시 덕양구,용두동,서오릉로,506,21,,,0,,,1.0,0.0,506-21,41281,3000007,113,4128111300104430001,126.88459794737432,37.63130230374368,,,,,,,,,,False,,1.0,137.33,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,-0.04910447169008645,0.623,NOT_SIG
lt_c_spbd.4107803154,412810078229,4128111300104430001000002,경기도,고양시 덕양구,용두동,서오릉로,506,21,,,0,,,1.0,0.0,506-21,41281,3000007,113,4128111300104430001,126.8847778371142,37.631374811198185,,,,,,,,,,False,,1.0,109.36,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,-0.04910447169008645,0.623,NOT_SIG
lt_c_spbd.4107800778,412810078250,4128111300104710004000001,경기도,고양시 덕양구,용두동,서오릉로,504,26,,,0,,,1.0,0.0,504-26,41281,3000007,113,4128111300104710004,126.88589929718714,37.63131907950624,,,,,,,,,,False,,1.0,272.63,56.96,0.2089,0.7212,False,CHG_00020,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.21 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.7212,1.0,0.6512,MEDIUM,0.1573953711565013,0.561,NOT_SIG
lt_c_spbd.4107800825,412810078246,4128111300104710002000002,경기도,고양시 덕양구,용두동,서오릉로,504,28,,,0,,,1.0,0.0,504-28,41281,3000007,113,4128111300104710002,126.88606453851655,37.631572570285186,,,,,,,,,,False,,1.0,1278.45,495.02,0.3872,0.7212,False,CHG_00020,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.39 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.7212,1.0,0.7046,HIGH,0.1573953711565013,0.613,NOT_SIG
lt_c_spbd.4107803156,412810078232,4128111300104470000000001,경기도,고양시 덕양구,용두동,서오릉로,506,29,,,0,,,1.0,0.0,506-29,41281,3000007,113,4128111300104470000,126.88516998754936,37.631536834610216,,,,,,,,,,False,,1.0,130.13,130.13,1.0,0.9401,False,CHG_00021,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9401,1.0,0.976,HIGH,-0.04910447169008645,0.597,NOT_SIG
lt_c_spbd.4107803155,412810078233,4128111300104470000000002,경기도,고양시 덕양구,용두동,서오릉로,506,29,,,0,,,1.0,0.0,506-29,41281,3000007,113,4128111300104470000,126.88518388063602,37.63159224422749,,,,,,,,,,False,,1.0,118.18,118.18,1.0,0.9401,False,CHG_00021,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9401,1.0,0.976,HIGH,-0.04910447169008645,0.597,NOT_SIG
lt_c_spbd.4107801161,412810078245,4128111300104710002000001,경기도,고양시 덕양구,용두동,서오릉로,504,28,,,0,,,1.0,0.0,504-28,41281,3000007,113,4128111300104710002,126.88578264683558,37.631641588704625,,,,,,,,,,False,,1.0,424.5,44.53,0.1049,0.7212,False,CHG_00020,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.10 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.7212,1.0,0.62,MEDIUM,0.1573953711565013,0.527,NOT_SIG
lt_c_spbd.4107803157,412810078237,4128111300104480000000001,경기도,고양시 덕양구,용두동,서오릉로,506,31,,,0,,,1.0,0.0,506-31,41281,3000007,113,4128111300104480000,126.88521879994013,37.631688020164354,,,,,,,,,,False,,1.0,77.13,49.88,0.6468,0.9401,False,CHG_00021,NEW_BUILDING,"change_ratio=0.65 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9401,1.0,0.8701,HIGH,-0.04910447169008645,0.697,NOT_SIG
lt_c_spbd.4107776331,412810136978,4128111300100020073000004,경기도,고양시 덕양구,용두동,용두로,164,0,,,0,,,1.0,0.0,164,41281,3192055,113,4128111300100020073,126.89727970805902,37.622790036330805,,,,,,,,,,False,,1.0,386.09,113.72,0.2945,0.815,False,CHG_00041,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.29 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.815,1.0,0.7143,HIGH,0.7529642394422358,0.003,HOT_99
lt_c_spbd.4107776333,412810136975,4128111300100020073000001,경기도,고양시 덕양구,용두동,용두로,164,0,,,0,,,1.0,0.0,164,41281,3192055,113,4128111300100020073,126.89699750248101,37.62278882947192,,,,,,,,,,False,,1.0,176.15,176.15,1.0,0.815,False,CHG_00041,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.815,1.0,0.926,HIGH,0.7529642394422358,0.013,HOT_95
lt_c_spbd.4107788018,412810021602,4128111300100010013034003,경기도,고양시 덕양구,용두동,서오릉로,324,14,,,0,,,1.0,0.0,324-14,41281,3000007,113,4128111300100010013,126.90270213707055,37.622018395000694,,,,,,,,,,False,,1.0,13.43,13.43,0.9997,1.0,False,CHG_00047,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,1.0,1.0,0.9999,HIGH,1.0485731590165543,0.003,HOT_99
lt_c_spbd.4107775791,412810006163,4128111300200300037000001,경기도,고양시 덕양구,용두동,서오릉로,332,0,,비닐하우스,0,,,1.0,0.0,332,41281,3000007,113,4128111300200300037,126.90146400044466,37.622071520626235,,,,,,,,,,False,,1.0,331.59,4.18,0.0126,1.0,False,CHG_00047,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.01 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,1.0,1.0,0.7038,HIGH,0.9147790130508454,0.003,HOT_99
lt_c_spbd.4107803400,412810079491,4128111300105680001000001,경기도,고양시 덕양구,용두동,고양대로,1834,230,,,0,,,1.0,0.0,1834-230,41281,2192001,113,4128111300105680001,126.87869194679814,37.633141709192344,,,,,,,,,,False,,1.0,91.63,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,-0.24407408732336922,0.887,NOT_SIG
lt_c_spbd.4107798410,412810093975,4128111300104770003000001,경기도,고양시 덕양구,용두동,서오릉로,504,67,,,0,,,1.0,0.0,504-67,41281,3000007,113,4128111300104770003,126.88821491131127,37.63422979250429,,,,,,,,,,False,,1.0,124.29,124.29,1.0,1.0,False,CHG_00018,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,1.0,1.0,1.0,HIGH,-0.019125880935493715,0.633,NOT_SIG
lt_c_spbd.4107803399,412810079492,4128111300105810000000001,경기도,고양시 덕양구,용두동,고양대로,1834,216,,,0,,,1.0,0.0,1834-216,41281,2192001,113,4128111300105810000,126.87894175455818,37.63383492837523,,,,,,,,,,False,,1.0,55.07,55.07,1.0,0.8956,False,CHG_00019,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8956,1.0,0.9582,HIGH,-0.24211612421167583,0.263,NOT_SIG
lt_c_spbd.4107803390,412810079616,4128111300105070002000001,경기도,고양시 덕양구,용두동,고양대로,1834,172,,,0,,,1.0,0.0,1834-172,41281,2192001,113,4128111300105070001,126.87790779233637,37.63562309057065,,,,,,,,,,False,,1.0,195.99,195.99,1.0,0.8985,False,CHG_00017,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8985,1.0,0.9594,HIGH,-0.3703409528819023,0.145,NOT_SIG
lt_c_spbd.4107803035,412810106801,4128111300104700008000001,경기도,고양시 덕양구,용두동,서오릉로,504,63,,,0,,,1.0,0.0,504-63,41281,3000007,113,4128111300104700008,126.8876917349225,37.63372031709682,,,,,,,,,,False,,1.0,145.13,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,0.16783784108553262,0.215,NOT_SIG
lt_c_spbd.4107803533,412810110637,4128111200100620002000001,경기도,고양시 덕양구,동산동,고양대로1940번길,57,30,,,0,,,3.0,0.0,57-30,41281,4376026,112,4128111200100620002,126.8949706646658,37.6428040817146,,단독주택,131.21,197.64,3.0,0.0,20180821,20200821,20210818,True,pnu,0.6,144.82,68.59,0.4736,0.8262,False,CHG_00002,EXPANSION_OR_RECONSTRUCTION,사용승인일=2021-08-18로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,0.8262,1.0,0.6926,MEDIUM,-0.42442424505600856,0.177,NOT_SIG
lt_c_spbd.4107803534,412810135677,4128111200100620025000001,경기도,고양시 덕양구,동산동,고양대로1940번길,57,31,,,0,,,1.0,0.0,57-31,41281,4376026,112,4128111200100620025,126.89514911995818,37.64302197372557,,단독주택,114.27,84.63,1.0,0.0,20180822,20200731,20251030,True,pnu,0.1,125.81,125.81,1.0,0.8262,False,CHG_00002,NEW_BUILDING,사용승인일=2025-10-30이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,0.8262,1.0,0.7505,HIGH,-0.42442424505600856,0.161,NOT_SIG
lt_c_spbd.4107803532,412810106008,4128111200100620018000001,경기도,고양시 덕양구,동산동,고양대로1940번길,57,29,해가든,,0,,,4.0,0.0,57-29,41281,4376026,112,4128111200100620018,126.89493708887713,37.64302982267486,,공동주택,146.1,349.22,4.0,0.0,20191118,20200227,20210219,True,pnu,0.6,161.98,92.61,0.5718,0.8262,False,CHG_00002,EXPANSION_OR_RECONSTRUCTION,사용승인일=2021-02-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,0.8262,1.0,0.722,HIGH,-0.42442424505600856,0.167,NOT_SIG
lt_c_spbd.4107792238,412810079605,4128111200100630030000001,경기도,고양시 덕양구,동산동,고양대로1940번길,39,23,,,0,,,1.0,0.0,39-23,41281,4376026,112,4128111200100630030,126.89516143098427,37.64342393144368,,,,,,,,,,False,,1.0,81.39,38.24,0.4698,0.8262,False,CHG_00002,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.47 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8262,1.0,0.7714,HIGH,-0.42442424505600856,0.161,NOT_SIG
lt_c_spbd.4107792236,412810079607,4128111200100630031000001,경기도,고양시 덕양구,동산동,고양대로1940번길,39,17,,,0,,,1.0,0.0,39-17,41281,4376026,112,4128111200100630031,126.89533178482388,37.64345753519659,,단독주택,70.34,70.34,1.0,0.0, , ,19850116,True,pnu,0.6,117.61,15.0,0.1276,0.8262,False,CHG_00002,EXPANSION_OR_RECONSTRUCTION,사용승인일=1985-01-16로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,0.8262,1.0,0.5888,MEDIUM,-0.42442424505600856,0.223,NOT_SIG
lt_c_spbd.4107803092,412810079435,4128111300105000000000001,경기도,고양시 덕양구,용두동,화랑로,447,29,,,0,,,1.0,0.0,447-29,41281,3192097,113,4128111300105000001,126.88128661637728,37.63607355963789,,,,,,,,,,False,,1.0,85.97,0.41,0.0048,0.7749,False,CHG_00016,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.00 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.7749,1.0,0.6114,MEDIUM,-0.07634191408830893,0.941,NOT_SIG
lt_c_spbd.4107797141,412810079285,4128111200102120000000001,경기도,고양시 덕양구,동산동,고양대로,1856,146,,,0,,,1.0,0.0,1856-146,41281,2192001,112,4128111200102120000,126.88229047517666,37.63796983881112,,,,,,,,,,False,,1.0,50.34,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,-0.37625835250835293,0.565,NOT_SIG
lt_c_spbd.4107803385,412810079486,4128111300105390004000001,경기도,고양시 덕양구,용두동,고양대로,1834,102,,,0,,,1.0,0.0,1834-102,41281,2192001,113,4128111300105390004,126.88024975744898,37.63803926406816,,,,,,,,,,False,,1.0,57.24,57.24,1.0,0.9978,False,CHG_00010,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.9991,HIGH,-0.5188850876223675,0.049,COLD_95
lt_c_spbd.4107797133,412810079295,4128111200102350000000001,경기도,고양시 덕양구,동산동,고양대로,1856,62,,,0,,,1.0,0.0,1856-62,41281,2192001,112,4128111200102350000,126.88537245964022,37.63971435102135,,,,,,,,,,False,,1.0,133.95,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,-0.3762583525083534,0.563,NOT_SIG
lt_c_spbd.4107803078,412810078057,4128111200102370000000001,경기도,고양시 덕양구,동산동,화랑로,499,50,,,0,,,1.0,0.0,499-50,41281,3192097,112,4128111200102370000,126.88468185736048,37.640219289670135,,,,,,,,,,False,,1.0,81.85,79.39,0.97,0.6786,False,CHG_00008,NEW_BUILDING,"change_ratio=0.97 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.6786,1.0,0.8624,HIGH,-0.3762583525083534,0.169,NOT_SIG
lt_c_spbd.4107797134,412810079297,4128111200102410001000001,경기도,고양시 덕양구,동산동,고양대로,1856,64,,,0,,,1.0,0.0,1856-64,41281,2192001,112,4128111200102410001,126.88562001403488,37.64023577852106,,,,,,,,,,False,,1.0,69.05,1.04,0.015,0.6786,False,CHG_00008,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.01 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.6786,1.0,0.5759,MEDIUM,-0.473460343431083,0.191,NOT_SIG
lt_c_spbd.4107803406,412810086081,4128111200102920003000001,경기도,고양시 덕양구,동산동,고양대로,1836,73,,,0,,,1.0,0.0,1836-73,41281,2192001,112,4128111200102920003,126.88113624117244,37.63907736489535,,,,,,,,,,False,,1.0,26.59,12.85,0.4834,0.9978,False,CHG_00010,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.48 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.8441,HIGH,0.052361527786997666,0.991,NOT_SIG
lt_c_spbd.4107803405,412810112233,4128111200102190000000001,경기도,고양시 덕양구,동산동,고양대로,1836,53,,,0,,,1.0,0.0,1836-53,41281,2192001,112,4128111200102190000,126.8816699309308,37.639663657222954,,,,,,,,,,False,,1.0,86.14,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,0.20943367963617227,0.177,NOT_SIG
lt_c_spbd.4107803404,412810081877,4128111200102250021000001,경기도,고양시 덕양구,동산동,고양대로,1836,25,,,0,,,1.0,0.0,1836-25,41281,2192001,112,4128111200102250021,126.88296638485505,37.64074110591357,,,,,,,,,,False,,1.0,71.91,71.72,0.9974,0.9978,False,CHG_00010,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.9983,HIGH,-0.09291933510064523,0.523,NOT_SIG
lt_c_spbd.4107803403,412810079288,4128111200102250011000001,경기도,고양시 덕양구,동산동,고양대로,1836,21,,,0,,,1.0,0.0,1836-21,41281,2192001,112,4128111200102250011,126.88287789586872,37.64078268767454,,,,,,,,,,False,,1.0,27.77,21.76,0.7835,0.9978,False,CHG_00010,NEW_BUILDING,"change_ratio=0.78 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.9342,HIGH,-0.03370182854476569,0.719,NOT_SIG
lt_c_spbd.4107803384,412810079286,4128111200102200008000001,경기도,고양시 덕양구,동산동,고양대로,1834,28,,,0,,,1.0,0.0,1834-28,41281,2192001,112,4128111200102200008,126.8824394284789,37.64079911844058,,,,,,,,,,False,,1.0,96.53,44.63,0.4623,0.9978,False,CHG_00010,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.46 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.8378,HIGH,-0.03370182854476569,0.805,NOT_SIG
lt_c_spbd.4107803514,412810086057,4128111200102820023000001,경기도,고양시 덕양구,동산동,고양대로,1814,15,,,0,,,1.0,0.0,1814-15,41281,2192001,112,4128111200102820023,126.88128891343558,37.64141100504081,,,,,,,,,,False,,1.0,90.29,90.1,0.9979,0.9978,False,CHG_00010,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.9985,HIGH,0.07328997793643084,0.905,NOT_SIG
