id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4108583507,415950027823,4159011900003600004023761,경기도,화성시 병점구,기산동,기산말길,86,20,,B동,0,,,1.0,0.0,86-20,41595,4430171,104,4159510400103600004,127.0428211245133,37.224551883935554,,제2종근린생활시설,204.0,204.0,1.0,0.0, , ,20030401,True,pnu,0.6,119.63,119.63,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.4053458702194098,0.305,NOT_SIG
lt_c_spbd.4108585069,415950133603,4159011900102620008000001,경기도,화성시 병점구,기산동,기산말길,102,8,,,0,,,1.0,0.0,102-8,41595,4430171,104,4159510400102620008,127.04468593919913,37.22457933402363,,제2종근린생활시설,269.0,269.0,1.0,0.0,20180327,20180406,20180626,True,pnu,0.6,269.17,98.4,0.3656,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2018-06-26로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.7297,HIGH,0.3431089414083015,0.273,NOT_SIG
lt_c_spbd.4108583504,415950030968,4159011900003600006023925,경기도,화성시 병점구,기산동,기산말길,86,16,,A동,0,,,1.0,0.0,86-16,41595,4430171,104,4159510400103600006,127.04338998897133,37.22459871437452,,제2종근린생활시설,132.0,132.0,1.0,0.0, , ,20030401,True,pnu,0.6,164.21,164.21,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9569851489919651,0.003,HOT_99
lt_c_spbd.4108583503,415950030969,4159011900003600006023947,경기도,화성시 병점구,기산동,기산말길,86,16,,B동,0,,,1.0,0.0,86-16,41595,4430171,104,4159510400103600006,127.04351731699856,37.22460429472008,,제2종근린생활시설,132.0,132.0,1.0,0.0, , ,20030401,True,pnu,0.6,121.31,121.31,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,1.0330119182293047,0.003,HOT_99
lt_c_spbd.4108583505,415950027826,4159011900003600005023870,경기도,화성시 병점구,기산동,기산말길,86,18,,A동,0,,,1.0,0.0,86-18,41595,4430171,104,4159510400103600005,127.04325158089334,37.224612475516835,,제2종근린생활시설,203.55,203.55,1.0,0.0, , ,20030401,True,pnu,0.6,182.12,182.12,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9569851489919651,0.003,HOT_99
lt_c_spbd.4108583904,415950027822,4159011900003600003023677,경기도,화성시 병점구,기산동,기산말길,70,17,,,0,,,1.0,0.0,70-17,41595,4430171,104,4159510400103600003,127.04267713876516,37.224594501457446,,제2종근린생활시설,202.5,202.5,1.0,0.0, , ,20030401,True,pnu,0.6,183.15,183.15,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.4053458702194098,0.303,NOT_SIG
lt_c_spbd.4108583506,415950027825,4159011900003600005023838,경기도,화성시 병점구,기산동,기산말길,86,18,,B동,0,,,1.0,0.0,86-18,41595,4430171,104,4159510400103600005,127.04310611624993,37.224651006599935,,제2종근린생활시설,203.55,203.55,1.0,0.0, , ,20030401,True,pnu,0.6,121.57,121.57,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.857168621933211,0.003,HOT_99
lt_c_spbd.4108583497,415950027829,4159011900003610001024042,경기도,화성시 병점구,기산동,기산말길,86,8,,일동,0,,,1.0,0.0,86-8,41595,4430171,104,4159510400103610001,127.04391870243205,37.22465703820556,,공장,206.59,206.59,1.0,0.0, , ,20020624,True,pnu,0.6,183.33,183.33,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-06-24로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.962555879230377,0.003,HOT_99
lt_c_spbd.4108583494,415950027799,4159011900002620002024224,경기도,화성시 병점구,기산동,기산말길,86,5,,가동,0,,,1.0,0.0,86-5,41595,4430171,104,4159510400102620002,127.04454970231455,37.22465782466331,,공장,190.0,190.0,1.0,0.0, , ,20000905,True,pnu,0.6,185.3,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,0.35767503113005034,0.038,HOT_95
lt_c_spbd.4108583508,415950027824,4159011900003600004023784,경기도,화성시 병점구,기산동,기산말길,86,20,,A동,0,,,1.0,0.0,86-20,41595,4430171,104,4159510400103600004,127.04292038436625,37.22467342137551,,제2종근린생활시설,204.0,204.0,1.0,0.0, , ,20030401,True,pnu,0.6,168.58,168.58,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.5421027314000905,0.131,NOT_SIG
lt_c_spbd.4108583493,415950027798,4159011900002620002024168,경기도,화성시 병점구,기산동,기산말길,86,5,,나동,0,,,1.0,0.0,86-5,41595,4430171,104,4159510400102620002,127.04436182785793,37.2246718490113,,공장,190.0,190.0,1.0,0.0, , ,20000905,True,pnu,0.6,192.09,45.54,0.2371,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-09-05로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.6911,MEDIUM,0.35767503113005034,0.221,NOT_SIG
lt_c_spbd.4108581453,415950401379,4159011900103630011000001,경기도,화성시 병점구,기산동,기산말길,80,1,,,0,,,1.0,0.0,80-1,41595,4430171,104,4159510400103630011,127.0440488743417,37.22467747083826,,제2종근린생활시설,2.5,2.5,1.0,0.0, , ,20020529,True,pnu,0.6,2.59,2.59,0.9998,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-05-29로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.9199,HIGH,0.858036194675259,0.003,HOT_99
lt_c_spbd.4108583495,415950027797,4159011900002620002024134,경기도,화성시 병점구,기산동,기산말길,86,5,,다동,0,,,1.0,0.0,86-5,41595,4430171,104,4159510400102620002,127.04425020815694,37.224724702962526,,공장,190.0,190.0,1.0,0.0, , ,20000905,True,pnu,0.6,186.08,90.51,0.4864,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-09-05로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.7659,HIGH,0.44456929050461985,0.167,NOT_SIG
lt_c_spbd.4108583496,415950400279,4159011900002620002024225,경기도,화성시 병점구,기산동,기산말길,86,5,,라동,0,,,1.0,0.0,86-5,41595,4430171,104,4159510400102620002,127.04417349775332,37.224745989823504,,공장,190.0,190.0,1.0,0.0, , ,20000905,True,pnu,0.6,4.39,4.39,0.9997,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-09-05로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.9199,HIGH,0.7961645596502765,0.009,HOT_99
lt_c_spbd.4108581452,415950027840,4159011900003630011024122,경기도,화성시 병점구,기산동,기산말길,80,1,,,0,,,1.0,0.0,80-1,41595,4430171,104,4159510400103630011,127.04398887278049,37.22475392133062,,제2종근린생활시설,2.5,2.5,1.0,0.0, , ,20020529,True,pnu,0.6,131.71,131.71,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-05-29로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.900684244205394,0.003,HOT_99
lt_c_spbd.4108583499,415950027831,4159011900003610004023865,경기도,화성시 병점구,기산동,기산말길,86,8,,사동,0,,,1.0,0.0,86-8,41595,4430171,104,4159510400103610001,127.04325165514408,37.22480144850133,,공장,206.59,206.59,1.0,0.0, , ,20020624,True,pnu,0.6,173.7,173.7,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-06-24로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9569851489919651,0.003,HOT_99
lt_c_spbd.4108583498,415950027832,4159011900003610004023923,경기도,화성시 병점구,기산동,기산말길,86,8,,삼동,0,,,1.0,0.0,86-8,41595,4430171,104,4159510400103610001,127.04352430686876,37.22482103307379,,공장,206.59,206.59,1.0,0.0, , ,20020624,True,pnu,0.6,187.42,187.42,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-06-24로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,1.0330119182293047,0.003,HOT_99
lt_c_spbd.4108583903,415950031752,4159011900003610009023615,경기도,화성시 병점구,기산동,기산말길,70,7,,,0,,,1.0,0.0,70-7,41595,4430171,104,4159510400103610009,127.042569382989,37.2248277109172,,제2종근린생활시설,194.2,194.2,1.0,0.0, , ,20031205,True,pnu,0.6,174.72,0.31,0.0018,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-12-05로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.6205,MEDIUM,0.07375043586411718,0.725,NOT_SIG
lt_c_spbd.4108583530,415950027811,4159011900002680013024643,경기도,화성시 병점구,기산동,기산말길,110,7,,,0,,,1.0,0.0,110-7,41595,4430171,104,4159510400102680013,127.04554367172011,37.22339082037405,,제1종근린생활시설,193.76,193.76,1.0,0.0, , ,20050315,True,pnu,0.6,269.19,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,0.3025613311483872,0.063,HOT_90
